prompt,run_id,seed,fold,epoch,split,true_class,predicted_class,count
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,neutrophil,endothelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,neutrophil,apoptosis,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,stroma,tumor,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,stroma,lymphocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,stroma,plasma_cell,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,stroma,histiocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,stroma,melanophage,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,stroma,neutrophil,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,stroma,stroma,3
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,stroma,epithelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,stroma,endothelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,stroma,apoptosis,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,epithelium,tumor,1
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,epithelium,lymphocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,epithelium,plasma_cell,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,epithelium,histiocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,epithelium,melanophage,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,epithelium,neutrophil,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,epithelium,stroma,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,epithelium,epithelium,2
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,epithelium,endothelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,epithelium,apoptosis,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,endothelium,tumor,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,endothelium,lymphocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,endothelium,plasma_cell,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,endothelium,histiocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,endothelium,melanophage,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,endothelium,neutrophil,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,endothelium,stroma,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,endothelium,epithelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,endothelium,endothelium,3
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,endothelium,apoptosis,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,apoptosis,tumor,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,apoptosis,lymphocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,apoptosis,plasma_cell,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,apoptosis,histiocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,apoptosis,melanophage,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,apoptosis,neutrophil,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,apoptosis,stroma,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,apoptosis,epithelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,apoptosis,endothelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,train,apoptosis,apoptosis,3
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,tumor,tumor,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,tumor,lymphocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,tumor,plasma_cell,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,tumor,histiocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,tumor,melanophage,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,tumor,neutrophil,1
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,tumor,stroma,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,tumor,epithelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,tumor,endothelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,tumor,apoptosis,1
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,lymphocyte,tumor,1
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,lymphocyte,lymphocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,lymphocyte,plasma_cell,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,lymphocyte,histiocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,lymphocyte,melanophage,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,lymphocyte,neutrophil,1
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,lymphocyte,stroma,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,lymphocyte,epithelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,lymphocyte,endothelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,lymphocyte,apoptosis,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,plasma_cell,tumor,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,plasma_cell,lymphocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,plasma_cell,plasma_cell,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,plasma_cell,histiocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,plasma_cell,melanophage,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,plasma_cell,neutrophil,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,plasma_cell,stroma,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,plasma_cell,epithelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,plasma_cell,endothelium,2
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,plasma_cell,apoptosis,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,histiocyte,tumor,1
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,histiocyte,lymphocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,histiocyte,plasma_cell,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,histiocyte,histiocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,histiocyte,melanophage,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,histiocyte,neutrophil,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,histiocyte,stroma,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,histiocyte,epithelium,1
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,histiocyte,endothelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,histiocyte,apoptosis,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,melanophage,tumor,2
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,melanophage,lymphocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,melanophage,plasma_cell,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,melanophage,histiocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,melanophage,melanophage,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,melanophage,neutrophil,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,melanophage,stroma,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,melanophage,epithelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,melanophage,endothelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,melanophage,apoptosis,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,neutrophil,tumor,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,neutrophil,lymphocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,neutrophil,plasma_cell,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,neutrophil,histiocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,neutrophil,melanophage,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,neutrophil,neutrophil,2
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,neutrophil,stroma,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,neutrophil,epithelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,neutrophil,endothelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,neutrophil,apoptosis,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,tumor,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,lymphocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,plasma_cell,1
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,histiocyte,1
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,melanophage,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,neutrophil,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,stroma,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,epithelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,endothelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,apoptosis,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,tumor,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,lymphocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,plasma_cell,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,histiocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,melanophage,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,neutrophil,1
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,stroma,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,epithelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,endothelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,apoptosis,1
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,tumor,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,lymphocyte,1
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,plasma_cell,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,histiocyte,1
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,melanophage,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,neutrophil,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,stroma,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,epithelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,endothelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,apoptosis,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,tumor,1
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,lymphocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,plasma_cell,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,histiocyte,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,melanophage,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,neutrophil,1
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,stroma,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,epithelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,endothelium,0
1,LORA_EXCLUDED_lora.partial,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,apoptosis,0
